engineNumber,cycleNumber,sensor2,sensor3,sensor4,sensor7,sensor8,sensor9,sensor11,sensor12,sensor13,sensor14,sensor15,sensor17,sensor20,sensor21,RUL
199,101,556.05,1359.55,1131.92,194.52,2222.92,8340.84,41.79,183.06,2387.97,8065.43,9.3403,335,14.79,8.9569,75
199,102,555.69,1373.01,1132.5,194.35,2222.82,8340.25,42.13,183.48,2387.9,8056.33,9.3191,333,14.84,8.972,74
199,103,642.36,1592.83,1407.82,553.35,2388.14,9048.49,47.65,521.37,2388.12,8127.5,8.423,395,38.82,23.2021,73
199,104,642.37,1594.35,1409.11,553.12,2388.12,9054.63,47.51,521.42,2388.1,8134.77,8.4522,394,38.92,23.2355,72
199,105,642.39,1595.42,1409.01,553.51,2388.1,9051.5,47.38,521.06,2388.11,8129.81,8.424,394,38.93,23.3047,71
199,106,555.27,1365.36,1121.82,194.5,2222.83,8343.84,41.8,182.95,2387.89,8064.82,9.3217,334,14.93,8.8098,70
199,107,550.03,1350.99,1125.44,138.57,2211.8,8315.65,41.98,130.8,2387.96,8085.44,9.348,331,10.48,6.3758,69
199,108,607.39,1482.01,1248.78,334.87,2323.96,8716.57,44.24,314.76,2388.06,8054.69,9.2108,365,24.3,14.5955,68
199,109,555.36,1364.83,1135.3,195.05,2222.91,8347.09,41.94,182.41,2387.99,8061.83,9.3313,333,14.92,8.9602,67
199,110,607.48,1479.16,1251.34,334.74,2323.92,8713.41,44.28,315.21,2388.11,8058.78,9.2281,364,24.27,14.7102,66
199,111,643.15,1590.49,1407.4,552.51,2388.11,9048.67,47.42,521.84,2388.07,8126.93,8.4356,392,38.82,23.3438,65
199,112,536.44,1259.61,1051.78,175.05,1915.27,8009.78,36.79,164.62,2028.17,7866.06,10.9029,307,14.26,8.5345,64
199,113,555.63,1365.48,1129.14,194.27,2222.81,8343.39,42.0,182.34,2388.0,8064.47,9.3244,333,14.85,8.8456,63
199,114,608.22,1482.75,1254.33,334.55,2324.01,8718.22,44.38,314.71,2388.08,8053.72,9.2583,365,24.75,14.5921,62
199,115,537.02,1263.13,1052.89,175.54,1915.23,8008.44,36.57,164.67,2028.18,7872.16,10.9164,308,14.34,8.6214,61
199,116,549.5,1350.61,1128.69,138.29,2211.82,8317.98,42.01,130.66,2387.84,8079.56,9.388,331,10.6,6.4179,60
199,117,536.33,1262.41,1048.79,176.45,1915.25,8009.0,36.91,164.86,2028.17,7869.66,10.8958,307,14.3,8.493,59
199,118,549.62,1357.01,1133.15,138.41,2211.73,8316.31,42.25,130.72,2387.86,8077.89,9.394,332,10.61,6.2995,58
199,119,550.06,1351.29,1121.23,138.72,2211.84,8324.51,42.28,130.76,2387.89,8076.48,9.3994,332,10.53,6.2683,57
199,120,642.88,1590.88,1412.52,553.34,2388.1,9049.46,47.3,521.08,2388.11,8130.5,8.4336,394,38.83,23.3247,56
199,121,608.59,1485.16,1249.41,334.61,2323.99,8728.72,44.43,315.05,2388.08,8053.82,9.2566,364,24.48,14.6469,55
199,122,642.78,1587.38,1415.41,553.09,2388.1,9060.24,47.47,521.36,2388.11,8134.55,8.4505,395,38.72,23.3543,54
199,123,605.32,1503.31,1304.16,394.28,2318.95,8774.77,45.34,371.55,2388.18,8128.76,8.6859,370,28.54,17.1745,53
199,124,642.69,1590.49,1411.73,552.81,2388.15,9053.82,47.54,521.8,2388.14,8133.29,8.4129,394,38.7,23.3044,52
199,125,605.36,1507.14,1313.17,394.42,2319.02,8780.67,45.47,371.26,2388.16,8125.48,8.6532,369,28.33,17.0258,51
199,126,608.19,1483.86,1253.76,334.64,2324.0,8720.88,44.51,314.62,2388.12,8056.77,9.2709,366,24.35,14.6065,50
199,127,605.06,1497.89,1308.4,394.71,2319.04,8776.83,45.72,371.36,2388.2,8122.77,8.6669,368,28.48,17.093,49
199,128,607.31,1486.65,1255.84,333.97,2324.0,8719.44,44.54,314.4,2388.12,8061.16,9.2399,367,24.56,14.6572,48
199,129,555.75,1367.69,1128.56,194.06,2222.9,8346.51,42.11,182.9,2387.98,8068.07,9.3384,334,14.71,8.8772,47
199,130,605.02,1501.31,1313.63,394.3,2318.99,8775.75,45.61,371.26,2388.18,8123.59,8.6664,370,28.34,17.06,46
199,131,537.03,1265.46,1049.25,175.09,1915.29,8013.91,36.96,164.51,2028.22,7871.93,10.9085,308,14.14,8.6494,45
199,132,607.7,1487.9,1259.9,334.01,2324.05,8723.15,44.63,314.71,2388.15,8054.45,9.2256,366,24.29,14.586,44
199,133,642.43,1592.51,1419.81,553.44,2388.17,9055.66,47.56,521.02,2388.11,8134.04,8.4634,393,38.57,23.3717,43
199,134,549.86,1353.87,1137.69,138.52,2211.75,8316.15,42.22,130.27,2387.82,8075.14,9.3785,330,10.43,6.4292,42
199,135,549.71,1351.43,1135.92,138.31,2211.8,8322.03,42.15,130.17,2387.87,8081.52,9.4218,333,10.65,6.378,41
199,136,605.54,1501.72,1314.48,394.04,2319.01,8777.3,45.53,371.28,2388.23,8122.01,8.6716,371,28.58,17.0088,40
199,137,643.31,1594.31,1414.16,552.62,2388.12,9058.6,47.82,521.11,2388.12,8129.49,8.4782,395,38.64,23.1887,39
199,138,536.37,1266.23,1050.2,174.52,1915.29,8009.74,36.91,165.07,2028.16,7868.41,10.8994,308,14.37,8.5441,38
199,139,549.95,1358.67,1132.4,138.44,2211.75,8315.46,42.23,130.12,2387.85,8080.07,9.4173,332,10.61,6.2923,37
199,140,642.88,1592.63,1419.74,552.79,2388.15,9047.44,47.73,520.95,2388.18,8141.04,8.4673,395,38.67,23.1665,36
199,141,549.69,1362.73,1127.85,138.57,2211.73,8316.86,42.22,130.22,2387.82,8083.67,9.4009,332,10.53,6.3033,35
199,142,607.42,1486.54,1261.25,334.42,2324.06,8725.58,44.54,315.61,2388.16,8056.84,9.2623,365,24.45,14.6183,34
199,143,643.08,1593.79,1419.79,552.31,2388.14,9055.1,47.76,521.29,2388.14,8137.76,8.459,395,38.63,23.1693,33
199,144,643.09,1601.63,1417.62,553.13,2388.17,9056.55,47.88,521.13,2388.17,8124.38,8.4766,396,38.64,23.3415,32
199,145,556.04,1375.41,1137.83,194.36,2222.93,8343.59,42.23,183.18,2388.06,8058.09,9.3607,335,14.64,8.93,31
199,146,537.51,1262.75,1056.17,176.0,1915.28,8005.1,37.16,164.08,2028.16,7876.54,10.9484,310,14.32,8.5351,30
199,147,549.43,1357.44,1138.78,138.18,2211.83,8318.36,42.4,130.53,2387.9,8082.67,9.4226,334,10.43,6.3895,29
199,148,556.51,1376.01,1143.31,194.34,2222.91,8348.61,42.14,182.72,2388.02,8068.08,9.3706,335,14.88,8.8663,28
199,149,536.98,1259.59,1055.97,175.2,1915.28,8021.38,37.0,164.41,2028.18,7870.64,10.9607,308,14.34,8.6041,27
199,150,550.0,1353.36,1133.68,138.23,2211.74,8329.6,42.45,130.39,2387.85,8080.22,9.4093,331,10.54,6.257,26
199,151,556.29,1373.73,1138.5,194.05,2222.94,8351.27,42.25,183.08,2388.0,8067.52,9.3471,335,14.79,8.8609,25
199,152,608.35,1495.0,1256.4,334.88,2324.11,8718.95,44.74,314.62,2388.2,8058.07,9.2555,366,24.27,14.6052,24
199,153,608.17,1490.99,1258.37,333.24,2323.99,8725.9,44.65,313.89,2388.23,8057.82,9.25,367,24.29,14.5555,23
199,154,550.12,1357.64,1133.2,138.36,2211.77,8317.35,42.51,130.32,2387.86,8081.94,9.4322,332,10.41,6.4157,22
199,155,605.71,1508.75,1323.47,393.52,2319.03,8778.43,45.7,370.17,2388.29,8124.92,8.69,372,28.75,17.1491,21
199,156,643.37,1596.66,1419.13,552.18,2388.16,9067.51,48.11,520.36,2388.17,8140.51,8.4951,396,38.72,23.2086,20
199,157,556.87,1376.87,1139.23,194.23,2222.99,8350.54,42.34,182.92,2388.05,8069.12,9.3519,337,14.71,8.8445,19
199,158,556.05,1369.25,1143.1,193.76,2222.96,8352.72,42.3,182.5,2388.02,8065.17,9.3914,335,14.57,8.8347,18
199,159,608.33,1490.81,1263.06,333.63,2324.05,8726.57,44.7,314.31,2388.22,8061.11,9.2873,367,24.27,14.5505,17
199,160,537.28,1272.1,1055.96,175.66,1915.3,8015.06,36.93,164.95,2028.19,7869.91,10.9659,307,14.15,8.6301,16
199,161,643.04,1589.53,1423.93,551.64,2388.21,9060.67,48.08,520.08,2388.29,8137.2,8.4842,395,38.56,23.1698,15
199,162,608.39,1493.27,1263.9,333.78,2324.06,8723.8,44.74,314.22,2388.21,8061.62,9.2721,367,24.38,14.6428,14
199,163,643.57,1593.76,1418.0,551.63,2388.22,9059.3,47.84,520.03,2388.24,8138.88,8.4468,395,38.6,23.1977,13
199,164,643.13,1593.27,1429.81,552.94,2388.22,9057.04,47.94,520.42,2388.2,8134.5,8.536,395,38.55,23.1858,12
199,165,605.23,1507.76,1323.58,393.09,2319.06,8775.74,45.92,370.6,2388.3,8129.18,8.7376,371,28.43,17.0059,11
199,166,556.48,1377.95,1145.44,193.21,2222.97,8358.76,42.44,182.53,2388.11,8064.09,9.3921,336,14.7,8.7583,10
199,167,550.51,1367.66,1141.22,138.33,2211.73,8327.68,42.65,130.13,2387.79,8086.08,9.4484,332,10.49,6.4169,9
199,168,550.64,1359.31,1132.3,138.31,2211.85,8326.53,42.84,130.45,2387.82,8081.75,9.4519,332,10.41,6.2635,8
199,169,643.58,1603.55,1428.78,551.65,2388.23,9057.14,48.21,520.01,2388.27,8130.09,8.5234,396,38.44,23.047,7
199,170,536.84,1272.11,1056.62,174.41,1915.39,8015.65,37.43,163.83,2028.25,7875.39,11.0154,310,14.02,8.4221,6
199,171,537.49,1274.29,1057.9,174.28,1915.26,8013.64,37.31,164.28,2028.24,7881.03,11.0004,309,14.0,8.5254,5
199,172,605.66,1520.5,1332.19,393.06,2319.19,8786.02,46.15,370.09,2388.39,8128.3,8.7136,372,28.37,16.9255,4
199,173,608.66,1500.54,1270.88,333.48,2324.12,8738.46,45.04,313.49,2388.31,8057.31,9.2858,368,24.22,14.6463,3
199,174,550.43,1362.97,1144.53,138.42,2211.72,8334.21,42.78,129.75,2387.85,8084.54,9.4577,334,10.36,6.2476,2
199,175,608.62,1494.08,1272.43,333.44,2324.14,8732.33,44.98,313.71,2388.35,8062.24,9.3419,369,24.39,14.5845,1
199,176,550.69,1368.14,1150.23,138.15,2211.77,8330.69,42.8,129.9,2387.8,8084.66,9.5106,334,10.36,6.2427,0
200,1,555.58,1356.42,1116.07,193.78,2222.89,8339.4,41.58,182.11,2387.88,8063.22,9.284,333,14.82,8.871,224
200,2,604.45,1493.34,1293.49,395.56,2318.75,8774.75,45.17,371.33,2387.92,8124.68,8.6185,368,28.55,17.2905,223
200,3,606.64,1474.97,1239.13,333.82,2323.79,8718.65,44.06,314.38,2387.88,8054.24,9.1819,364,24.59,14.6255,222
200,4,548.45,1358.49,1119.23,138.95,2212.01,8313.34,41.68,130.02,2388.02,8079.3,9.2986,329,10.69,6.3561,221
200,5,606.92,1473.17,1234.7,334.2,2323.82,8717.98,44.14,314.67,2387.99,8052.6,9.2017,363,24.66,14.6379,220
200,6,606.76,1479.27,1234.2,333.71,2323.76,8718.63,44.01,314.2,2387.92,8059.16,9.1873,364,24.42,14.6667,219
200,7,641.73,1580.59,1392.55,554.27,2387.96,9050.05,47.08,521.32,2387.95,8140.91,8.3802,392,39.08,23.3621,218
200,8,606.95,1480.82,1241.06,334.21,2323.78,8713.54,43.98,314.79,2387.9,8057.5,9.1736,363,24.58,14.676,217
200,9,642.15,1584.3,1395.0,553.66,2388.02,9054.68,47.11,522.26,2387.98,8136.33,8.3837,391,38.89,23.3834,216
200,10,554.86,1364.81,1114.77,194.36,2222.88,8341.84,41.56,182.74,2387.98,8060.67,9.2351,333,14.73,8.98,215
200,11,548.63,1345.94,1124.29,137.6,2211.9,8307.26,41.61,130.24,2388.04,8078.66,9.2983,329,10.59,6.3802,214
200,12,536.43,1262.96,1037.76,175.4,1915.32,8005.22,36.38,164.26,2028.22,7874.1,10.8336,306,14.47,8.6011,213
200,13,549.29,1347.97,1116.56,138.84,2211.97,8317.9,41.72,130.14,2388.07,8078.98,9.3776,328,10.57,6.4208,212
200,14,555.51,1356.67,1118.3,193.44,2222.85,8342.66,41.57,182.61,2387.97,8061.18,9.293,332,14.99,8.9438,211
200,15,536.13,1248.09,1034.33,175.11,1915.35,8010.17,36.37,164.31,2028.21,7877.15,10.8244,305,14.31,8.5772,210
200,16,604.02,1486.85,1295.78,394.41,2318.81,8775.22,45.09,371.1,2387.95,8130.47,8.6177,367,28.72,17.234,209
200,17,607.14,1482.35,1243.41,333.87,2323.76,8712.83,44.0,314.2,2387.95,8056.07,9.1801,363,24.45,14.7717,208
200,18,603.72,1494.6,1305.94,394.27,2318.77,8761.97,44.93,370.97,2387.92,8128.77,8.6064,366,28.72,17.2686,207
200,19,554.95,1356.54,1116.2,193.76,2222.95,8341.49,41.63,183.07,2387.96,8063.32,9.3008,333,15.12,8.9243,206
200,20,549.41,1349.64,1112.44,138.63,2211.99,8306.11,41.7,130.26,2388.04,8083.35,9.3382,328,10.58,6.1766,205
200,21,549.03,1345.68,1118.17,138.28,2211.89,8313.98,41.74,130.07,2388.09,8077.82,9.3334,330,10.58,6.4098,204
200,22,549.01,1342.71,1111.58,137.89,2211.94,8312.26,41.62,130.07,2388.06,8084.39,9.3345,329,10.58,6.3138,203
200,23,549.34,1338.83,1117.69,138.56,2211.94,8316.31,41.89,130.25,2388.07,8078.77,9.323,330,10.71,6.3483,202
200,24,604.38,1497.75,1301.16,394.35,2318.79,8771.26,45.19,371.72,2387.96,8128.72,8.6331,369,28.77,17.2258,201
200,25,604.47,1503.48,1302.25,394.77,2318.7,8775.45,45.01,371.18,2388.0,8126.97,8.624,368,28.86,17.1076,200
200,26,536.81,1254.39,1044.93,175.26,1915.33,8002.73,36.63,164.07,2028.17,7868.1,10.8263,306,14.26,8.5212,199
200,27,536.22,1251.65,1037.8,175.14,1915.33,7997.09,36.63,164.09,2028.21,7871.88,10.8696,306,14.31,8.6821,198
200,28,548.87,1350.45,1115.19,138.66,2211.99,8319.42,41.62,130.53,2388.03,8084.39,9.3334,329,10.65,6.4054,197
200,29,536.24,1250.08,1037.36,175.18,1915.31,7995.77,36.36,164.41,2028.2,7869.95,10.8559,306,14.27,8.5945,196
200,30,549.16,1346.38,1115.52,138.09,2211.94,8309.44,41.78,130.02,2388.07,8079.46,9.3521,328,10.59,6.471,195
200,31,606.94,1472.32,1237.06,334.7,2323.81,8721.7,44.09,314.25,2387.94,8055.31,9.1747,363,24.44,14.724,194
200,32,549.3,1342.75,1113.93,137.83,2211.96,8312.0,41.79,130.34,2388.06,8083.6,9.3237,330,10.72,6.4757,193
200,33,549.91,1346.26,1119.53,137.83,2211.97,8307.65,41.61,129.76,2388.04,8079.97,9.3136,330,10.53,6.4111,192
200,34,536.26,1256.19,1035.52,175.32,1915.33,8004.51,36.44,163.73,2028.25,7872.59,10.8793,305,14.44,8.542,191
200,35,549.2,1346.73,1121.83,138.88,2211.93,8322.58,41.77,130.34,2388.01,8076.38,9.3815,328,10.56,6.3027,190
200,36,548.63,1342.14,1116.44,138.8,2211.94,8318.9,41.69,129.74,2388.09,8076.47,9.3768,328,10.61,6.3255,189
200,37,604.55,1499.26,1293.1,393.95,2318.77,8772.5,44.95,371.24,2387.91,8125.56,8.6137,368,28.59,17.1203,188
200,38,548.99,1343.35,1112.65,138.79,2211.93,8315.57,41.81,130.39,2388.08,8076.73,9.3304,329,10.52,6.3612,187
200,39,607.01,1473.09,1246.34,333.98,2323.82,8722.16,44.06,313.98,2387.9,8057.95,9.1808,364,24.65,14.6953,186
200,40,548.94,1344.4,1118.47,137.87,2211.97,8306.89,41.82,130.16,2388.02,8076.98,9.3416,330,10.67,6.3112,185
200,41,642.3,1576.0,1397.59,554.59,2387.97,9050.63,47.03,522.73,2387.99,8139.17,8.3728,391,39.17,23.3787,184
200,42,641.85,1580.98,1393.22,554.15,2387.97,9047.15,47.11,521.88,2387.95,8134.55,8.3974,392,39.14,23.4149,183
200,43,549.29,1345.91,1116.16,138.19,2211.95,8309.56,41.83,129.76,2388.06,8079.88,9.3144,329,10.61,6.3598,182
200,44,604.04,1496.46,1297.89,395.4,2318.76,8777.25,44.96,372.13,2387.96,8133.3,8.586,367,28.57,17.1963,181
200,45,549.33,1344.73,1118.82,138.08,2211.97,8316.13,41.5,130.06,2388.01,8083.08,9.3413,329,10.69,6.3136,180
200,46,554.91,1356.24,1123.01,194.62,2222.89,8336.77,41.61,182.3,2387.94,8064.21,9.2808,331,15.02,8.9967,179
200,47,604.24,1499.1,1295.95,395.08,2318.78,8777.19,44.9,371.75,2387.91,8131.64,8.6106,369,28.51,17.2862,178
200,48,548.76,1350.59,1119.68,139.11,2211.97,8315.85,41.65,129.91,2388.08,8079.64,9.3452,328,10.5,6.3748,177
200,49,607.2,1476.7,1242.62,334.68,2323.8,8711.71,44.02,314.88,2387.98,8060.47,9.1872,361,24.65,14.7885,176
200,50,607.19,1477.02,1235.32,334.44,2323.85,8713.31,44.02,314.98,2387.95,8060.39,9.1739,363,24.56,14.699,175
200,51,549.16,1347.92,1112.56,138.3,2211.94,8308.35,41.68,130.02,2388.07,8078.31,9.2981,330,10.52,6.4112,174
200,52,549.35,1354.44,1117.34,138.35,2211.96,8312.98,41.72,130.41,2388.03,8085.42,9.2993,328,10.89,6.4045,173
200,53,606.7,1471.97,1240.98,333.96,2323.83,8715.64,43.99,314.27,2387.91,8059.47,9.1735,364,24.44,14.6747,172
200,54,536.96,1254.9,1039.87,175.31,1915.33,8007.89,36.44,164.3,2028.26,7872.27,10.8364,306,14.21,8.6518,171
200,55,606.79,1474.46,1242.09,333.72,2323.8,8720.05,44.01,314.43,2387.9,8058.9,9.1965,361,24.62,14.7457,170
200,56,555.05,1360.52,1119.41,193.96,2222.8,8341.47,41.48,182.32,2387.96,8063.14,9.3006,332,14.78,8.9043,169
200,57,554.97,1360.43,1118.94,194.11,2222.86,8341.7,41.63,182.5,2387.98,8064.05,9.2519,333,14.85,8.9479,168
200,58,604.11,1492.7,1296.03,394.79,2318.75,8776.33,44.87,371.9,2387.95,8130.38,8.5728,368,28.7,17.1388,167
200,59,536.43,1253.11,1032.5,175.27,1915.3,8002.39,36.41,164.2,2028.17,7869.51,10.8087,304,14.34,8.672,166
200,60,548.85,1342.55,1113.94,138.22,2211.96,8317.26,41.6,129.76,2388.05,8081.51,9.3442,328,10.66,6.4481,165
200,61,603.93,1500.73,1300.92,394.5,2318.73,8774.02,45.16,371.05,2387.89,8132.23,8.6345,368,28.59,17.1499,164
200,62,641.94,1584.41,1400.98,554.01,2388.01,9053.44,47.1,521.69,2387.92,8141.26,8.3564,390,39.11,23.4092,163
200,63,604.34,1496.62,1296.13,394.4,2318.79,8777.98,45.18,370.69,2387.96,8131.1,8.6124,367,28.5,17.1628,162
200,64,603.98,1492.58,1300.74,394.11,2318.71,8778.58,45.13,371.87,2387.97,8130.74,8.5861,368,28.64,17.242,161
200,65,604.81,1493.75,1293.73,394.57,2318.73,8772.12,45.05,371.83,2387.93,8127.79,8.5903,368,28.6,17.064,160
200,66,549.16,1353.03,1124.44,138.57,2212.04,8315.78,41.72,130.66,2388.07,8085.75,9.318,329,10.36,6.3992,159
200,67,642.18,1588.78,1394.7,554.14,2387.96,9060.76,47.12,521.52,2387.96,8133.98,8.3883,393,38.9,23.3423,158
200,68,555.66,1360.32,1111.11,194.56,2222.94,8346.78,41.69,182.91,2387.97,8064.62,9.3027,332,14.99,8.8541,157
200,69,549.58,1350.13,1117.33,139.24,2211.95,8314.38,41.69,129.92,2388.09,8078.86,9.3687,329,10.56,6.3895,156
200,70,555.7,1364.54,1122.75,193.99,2222.91,8345.84,41.54,182.66,2387.99,8064.2,9.2739,332,14.77,8.8846,155
200,71,549.02,1346.19,1117.11,138.44,2211.98,8316.93,41.85,130.41,2388.03,8082.03,9.3065,329,10.68,6.3484,154
200,72,536.82,1253.94,1038.12,175.13,1915.29,8012.71,36.16,164.28,2028.25,7866.69,10.8275,304,14.27,8.659,153
200,73,604.52,1496.93,1294.98,395.76,2318.73,8773.22,44.98,371.79,2387.99,8131.1,8.6034,366,28.62,17.1951,152
200,74,536.62,1253.22,1039.76,176.15,1915.31,8009.68,36.46,164.74,2028.17,7875.54,10.8483,306,14.28,8.5101,151
200,75,642.03,1581.05,1399.97,554.04,2387.97,9047.34,47.28,521.87,2387.96,8138.74,8.395,390,39.04,23.3985,150
200,76,641.88,1580.33,1398.83,554.47,2387.98,9049.29,47.12,521.8,2388.01,8139.48,8.3706,390,39.1,23.4383,149
200,77,549.16,1346.87,1118.95,138.45,2212.02,8315.59,41.81,130.63,2388.05,8078.37,9.3296,329,10.76,6.3843,148
200,78,641.58,1582.74,1397.74,555.11,2388.0,9060.3,47.05,522.22,2387.98,8139.54,8.3834,391,39.17,23.4197,147
200,79,642.11,1584.68,1400.39,553.45,2387.97,9046.99,47.12,522.7,2388.0,8136.6,8.3741,391,39.06,23.4671,146
200,80,536.03,1252.58,1039.53,174.91,1915.28,7998.9,36.56,163.99,2028.25,7871.65,10.8681,305,14.26,8.6573,145
200,81,555.29,1359.66,1124.73,194.2,2222.92,8350.05,41.75,182.43,2387.92,8063.05,9.2914,332,14.96,8.9503,144
200,82,604.19,1494.15,1300.77,394.11,2318.78,8773.64,45.2,371.7,2387.93,8130.34,8.6095,367,28.67,17.1663,143
200,83,554.84,1356.46,1114.96,194.44,2222.92,8349.54,41.74,182.39,2388.02,8063.85,9.2833,331,15.09,8.9123,142
200,84,548.92,1348.53,1118.88,138.32,2211.98,8318.26,41.92,130.8,2388.08,8078.36,9.3452,329,10.59,6.3207,141
200,85,536.63,1252.52,1038.35,175.41,1915.35,7999.61,36.26,164.16,2028.25,7877.78,10.8265,306,14.47,8.5336,140
200,86,641.73,1585.74,1393.58,554.92,2387.98,9058.17,47.01,522.0,2388.01,8140.35,8.3475,391,38.97,23.4224,139
200,87,642.01,1581.78,1396.09,554.82,2388.01,9055.24,47.18,523.01,2387.96,8144.23,8.363,392,39.37,23.4441,138
200,88,606.85,1476.14,1244.29,334.05,2323.85,8717.19,43.95,314.66,2387.97,8057.31,9.1869,365,24.7,14.6495,137
200,89,555.31,1364.82,1119.43,194.22,2222.92,8339.96,41.82,182.95,2388.03,8063.86,9.2467,331,14.79,9.0369,136
200,90,641.71,1585.84,1396.41,554.59,2388.02,9054.2,47.1,522.63,2388.02,8138.7,8.4,393,38.92,23.5819,135
200,91,549.43,1345.04,1119.67,138.3,2211.99,8324.83,41.85,130.56,2388.09,8084.19,9.3708,329,10.53,6.2741,134
200,92,607.07,1481.82,1247.01,334.21,2323.81,8712.41,43.99,314.28,2387.93,8063.55,9.1662,364,24.56,14.7985,133
200,93,535.9,1252.62,1041.6,174.86,1915.36,8005.47,36.56,164.53,2028.22,7872.53,10.8786,305,14.28,8.6491,132
200,94,554.97,1357.45,1126.06,193.58,2222.9,8334.39,41.45,182.85,2387.97,8068.69,9.2448,331,14.81,8.8816,131
200,95,548.94,1346.19,1116.76,138.49,2211.98,8315.02,41.98,130.91,2388.06,8081.95,9.3267,330,10.7,6.3589,130
200,96,536.76,1261.03,1045.43,175.71,1915.3,8008.0,36.42,164.95,2028.29,7866.29,10.833,306,14.33,8.6046,129
200,97,549.43,1344.84,1119.38,138.97,2212.02,8315.25,41.57,130.01,2388.09,8080.85,9.295,329,10.62,6.2211,128
200,98,549.01,1344.36,1116.82,139.05,2212.02,8309.53,41.66,130.43,2388.14,8086.11,9.3242,328,10.48,6.4068,127
200,99,604.42,1494.82,1297.42,395.15,2318.79,8772.11,45.03,372.03,2387.95,8126.24,8.6094,367,28.65,17.2466,126
200,100,536.38,1257.8,1042.03,176.12,1915.29,8014.35,36.42,164.52,2028.2,7871.36,10.856,306,14.29,8.6231,125
200,101,607.01,1477.1,1242.73,334.77,2323.89,8723.69,44.13,314.44,2387.91,8055.31,9.1721,364,24.52,14.8067,124
200,102,606.83,1482.58,1239.46,334.48,2323.9,8723.46,44.0,314.95,2387.96,8058.94,9.2059,364,24.42,14.7313,123
200,103,536.5,1260.18,1040.09,175.44,1915.36,8006.72,36.43,164.81,2028.29,7874.28,10.8459,305,14.32,8.6742,122
200,104,555.12,1360.15,1123.1,194.02,2222.95,8355.59,41.74,183.48,2388.06,8071.62,9.2617,333,14.88,9.0014,121
200,105,642.33,1588.59,1393.34,554.82,2388.02,9056.59,47.31,522.54,2388.01,8139.55,8.3479,393,39.05,23.5275,120
200,106,554.86,1360.67,1124.34,194.12,2222.92,8343.48,41.74,183.05,2387.99,8067.82,9.2675,333,14.93,8.9648,119
200,107,642.05,1586.19,1389.43,554.95,2388.02,9054.22,47.12,522.93,2388.01,8137.18,8.3881,391,39.02,23.511,118
200,108,536.02,1257.87,1034.78,175.99,1915.34,8008.31,36.35,164.85,2028.21,7871.09,10.8608,306,14.15,8.6254,117
200,109,606.74,1479.3,1248.62,334.16,2323.85,8712.98,44.14,314.94,2387.98,8061.17,9.173,363,24.67,14.6695,116
200,110,603.7,1490.22,1293.93,395.11,2318.84,8780.27,45.02,372.29,2388.02,8131.56,8.5638,369,28.72,17.1837,115
200,111,642.2,1581.25,1393.44,554.61,2388.01,9053.83,47.13,523.24,2388.01,8140.97,8.3857,391,39.06,23.5851,114
200,112,549.02,1350.91,1125.53,139.14,2211.99,8316.12,41.76,130.16,2388.07,8076.01,9.3249,329,10.66,6.3756,113
200,113,536.42,1255.57,1037.86,175.81,1915.33,8007.39,36.52,164.67,2028.29,7875.0,10.799,307,14.59,8.6499,112
200,114,641.9,1589.17,1401.47,555.32,2388.01,9054.29,47.1,523.02,2388.01,8143.94,8.3465,391,39.1,23.3388,111
200,115,606.49,1479.68,1242.83,335.06,2323.85,8718.82,44.04,315.11,2387.99,8063.01,9.1657,364,24.51,14.7678,110
200,116,606.74,1482.25,1245.13,334.32,2323.84,8718.16,44.09,314.22,2387.92,8056.95,9.1826,363,24.43,14.7166,109
200,117,549.3,1346.43,1118.52,138.6,2211.99,8323.55,41.64,130.39,2388.05,8082.73,9.2957,329,10.49,6.4227,108
200,118,536.69,1258.0,1048.58,175.83,1915.33,8003.76,36.46,164.16,2028.27,7869.42,10.8385,306,14.18,8.6364,107
200,119,549.3,1351.61,1115.77,138.48,2212.0,8314.93,41.74,130.49,2388.08,8088.17,9.3267,328,10.61,6.4488,106
200,120,548.9,1345.74,1118.06,138.75,2212.03,8322.16,41.84,130.61,2388.1,8086.56,9.3409,329,10.62,6.3339,105
200,121,606.66,1478.79,1244.56,334.3,2323.88,8720.2,44.11,314.4,2387.98,8059.08,9.1808,364,24.54,14.7835,104
200,122,641.74,1579.56,1392.91,555.5,2388.02,9055.45,47.38,522.73,2387.99,8144.63,8.3741,391,39.01,23.4784,103
200,123,604.71,1487.71,1304.69,394.95,2318.85,8779.93,45.13,371.73,2388.01,8122.65,8.6025,368,28.63,17.3135,102
200,124,606.88,1480.65,1245.79,335.2,2323.93,8720.4,43.93,315.55,2388.03,8062.08,9.1942,364,24.54,14.6471,101
200,125,549.26,1351.27,1112.88,137.89,2212.06,8322.62,41.87,130.88,2388.06,8083.55,9.3065,329,10.52,6.2769,100
200,126,607.0,1476.22,1240.1,335.15,2323.88,8721.81,44.19,314.51,2388.03,8061.96,9.1357,364,24.54,14.7319,99
200,127,549.2,1347.02,1114.68,138.39,2212.03,8326.61,41.69,131.15,2388.14,8088.02,9.3354,330,10.49,6.4256,98
200,128,536.28,1256.8,1044.68,175.8,1915.4,8006.41,36.54,165.01,2028.31,7868.1,10.8275,305,14.13,8.5146,97
200,129,604.21,1499.7,1296.27,395.27,2318.8,8781.84,45.07,372.49,2388.03,8134.41,8.6275,367,28.68,17.1806,96
